Name;Jahr;Listenplatz;Partei;Wahlkreis;Bundesland
Reifschneider-Groß,  Brigitte;2013;;35;525;30
Reimann, Dr. Carola;2013;25;33;;27
Reinders,  Hermann Hans Hajo;2013;17;34;350;20
Reindl,  Rosa Maria;2013;34;56;;20
Reinemund, Dr. Birgit;2013;10;35;513;30
Reinert,  Marion;2013;11;39;574;31
Reinhard,  Johannes;2013;10;38;421;25
Reinhardt,  Fabio;2013;53;57;;30
Reinhart,  Manfred;2013;3;56;;20
Reinhold,  Hagen;2013;32;35;541;30
Reinke,  Elke;2013;2;36;313;18
Reinstädtler,  Ralf;2013;7;36;368;23
Reising,  Oliver;2013;;36;598;32
Reitmeyer,  Hans-Jürgen;2013;20;37;;25
Reitz,  Axel;2013;;39;425;25
Reker,  Reinhold;2013;11;50;391;25
Remmers,  Ingrid Liselotte;2013;5;36;;31
Renfordt,  Karsten;2013;9;36;;25
Renner,  Gabriele;2013;;54;450;25
Renner,  Rita;2013;8;44;;30
Renner-Knopp,  Astrid;2013;4;38;;23
Rennert,  Hans-Jörg;2013;49;58;;30
Renz,  Christine;2013;4;42;;25
Ressmann, Dr. Wolfgang;2013;2;33;;31
Rettig,  Hans-Jürgen;2013;13;;508;29
Reusch,  Volker;2013;;49;360;22
Reusing,  Volker;2013;4;56;;25
Reuter, Dr. Alexander;2013;14;35;;25
Reuther,  Marion;2013;;33;592;31
Reymann,  Fabian;2013;24;47;550;30
Reynders,  Ingrid;2013;2;59;;24
Richter,  Bernhard;2013;10;56;;25
Richter,  Hartmut Manfred;2013;2;;584;31
Richter, Dr. Jörg;2013;;35;459;26
Richter,  Thomas;2013;19;35;576;31
Richter,  Wera;2013;12;52;458;26
Richtermeier,  Marie-Luise;2013;2;54;;24
Richwien,  Roland;2013;2;34;;24
Riebesam,  Matthias;2013;5;;493;28
Riebsamen,  Lothar;2013;;34;568;31
Riedel,  Hans-Ulrich;2013;;36;592;31
Riedelsheimer,  Albert;2013;12;37;380;24
Riedl,  Laszlo;2013;;35;553;30
Riedl,  Peter Hans;2013;44;58;548;30
Riedmaier,  Michael;2013;12;48;531;30
Rief,  Josef;2013;8;34;;25
Riefling,  Ricarda;2013;;39;591;31
Rieg,  Jürgen;2013;3;35;348;20
Riegel,  Stefan;2013;35;57;569;31
Rieger,  Daniela;2013;6;42;;23
Rieger,  Jürgen;2013;8;39;;20
Rieger,  Rudolf;2013;1;39;318;19
Riegert,  Klaus;2013;;34;551;30
Ries,  Knut Erwin;2013;11;38;562;31
Riesenhuber, Prof. Dr. Heinz;2013;60;34;;30
Riesterer,  Eva Michaela;2013;2;33;480;27
Rietz-Heering,  Nanni Karoline;2013;46;36;;30
Ringer,  Stefan;2013;14;33;;20
Ringger,  Helmut Günther;2013;29;;;27
Ringwald,  Adelbert;2013;;36;570;31
Rinkenberger,  Daniela;2013;;42;581;31
Rippert,  Ulrich;2013;;47;484;27
Rippler,  Peter Otto Arthur;2013;1;58;;24
Ripsam,  Iris;2013;15;34;;30
Rischar,  Jürgen;2013;19;33;;31
Ritter,  Matthias;2013;24;40;;32
Ritter,  Nicole;2013;4;33;;28
Ritter,  Peter;2013;17;36;480;27
Rix,  Sönke;2013;4;33;315;18
Roach,  Mark;2013;5;36;303;17
Robbe,  Walter;2013;;43;323;19
Rochner,  Wolfgang;2013;;39;579;31
Rodewald,  Marcus;2013;;35;527;30
Rodriguez Gómez,  Renate;2013;4;58;;21
Rodriguez-Teufer,  René;2013;5;39;341;20
Röbosch,  Alois;2013;5;40;507;29
Röder,  Hildegard;2013;3;58;;29
Röhl,  Harald;2013;6;39;;30
Röhling,  Walter Franz;2013;;58;446;25
Röhlinger, Dr. Peter;2013;17;35;;30
Röhrig,  Carolin;2013;2;34;493;28
Roemer,  Christina;2013;16;33;;32
Römhild,  Christian;2013;12;34;;28
Röner,  Christian;2013;8;37;363;22
Röring,  Johannes;2013;;34;449;25
Rösch-Dammenmiller,  Sabine;2013;;36;426;25
Rösel, Dr. Bernd;2013;13;35;562;31
Röspel,  René;2013;49;33;556;30
Rößner,  Tabea;2013;39;37;438;25
Röthig-Wentz,  Brigitta Marita;2013;3;35;505;29
Röttgen, Dr. Norbert;2013;12;34;509;29
Röver,  Thomas;2013;5;36;398;25
Rohde,  Nicole Elisabeth;2013;25;39;350;20
Rohleder,  Frank Roland Otto;2013;;39;427;25
Rohmann,  Stefan;2013;;35;463;26
Rohmeyer,  Claas Heinrich Remmert;2013;46;34;388;25
Rohrbach,  Patricia Katharina;2013;4;44;;21
Rohrlack,  Heidi;2013;19;37;;25
Rolf,  Margit Ricarda;2013;;56;552;30
Roll,  Andreas;2013;6;37;;19
Rollman,  Thorsten;2013;;38;565;31
Rolshoven, Dr. Eckart;2013;58;35;;30
Rorich,  Christine;2013;5;39;;32
Roschka,  Clemens Josef;2013;;56;541;30
Rose,  Margarete;2013;4;58;;28
Rose, Dr. Olaf Volker Bernhard;2013;2;39;344;20
Rosemann, Dr. Martin;2013;1;33;458;26
Rosemann-Kallweit,  Ingeborg;2013;20;34;589;31
Rosner,  Josef;2013;31;37;;29
Roß,  Karl Josef;2013;;53;526;30
Rossmann, Dr. Ernst Dieter;2013;2;33;;25
Roßmüller,  Sascha;2013;1;39;306;17
Roth,  Claudia;2013;2;37;530;30
Roth,  Heinz-Walter;2013;1;35;551;30
Roth,  Jürgen;2013;8;37;510;29
Roth,  Karin;2013;8;33;;24
Roth,  Michael;2013;6;33;560;31
Rothe,  Bodo;2013;2;;469;27
Rothe,  Judith;2013;;39;490;28
Rothe-Beinlich,  Astrid;2013;6;37;374;23
Rothhanns,  René;2013;3;39;;28
Ruck, Dr. Christian;2013;;38;392;25
Rudloff,  Daniel;2013;21;35;551;30
Rudolf,  Heinz;2013;;39;489;28
Rudolph, Dr. Karsten;2013;;33;517;30
Rudolph-Heger, Dr. Eva-Brigitte;2013;23;34;447;25
Rückert,  Andreas;2013;33;;;20
Rückert,  Reinhold;2013;;36;549;30
Rüddel,  Erwin Josef;2013;;34;546;30
Rügner,  Peter;2013;13;44;497;28
Rühle,  Brigitta Barbara;2013;13;34;566;31
Rühle,  Nelly;2013;9;39;;26
Rüstemeier,  Arne;2013;10;34;572;31
Rüthrich,  Susann;2013;20;33;;17
Rützel,  Bernd;2013;;33;455;26
Ruiters,  Katja;2013;40;37;548;30
Runge,  Brigitta;2013;;36;397;25
Rupp,  Bärbel;2013;22;41;343;20
Rupp,  Jörg;2013;5;37;;32
Rupp,  Klaus-Rainer Heinrich Wilhelm;2013;20;36;571;31
Ruppert,  Michael;2013;;35;354;21
Ruppert, Dr. Stefan;2013;39;35;404;25
Rupprecht,  Albert;2013;6;38;475;27
Rupprecht,  Johannes;2013;22;44;534;30
Rupprecht,  Marlene Dorothe Henriette;2013;3;33;543;30
Rusin,  Hartmut;2013;10;;542;30
Rußkamp,  Wolfgang;2013;;34;313;18
Rust,  Christa;2013;42;42;433;25
Rust,  Dieter;2013;3;33;476;27
Rutkowsky,  Bert;2013;21;42;;32
Rutz,  Anna;2013;3;37;;24
Ryglewski,  Sarah Janina;2013;;33;522;30
Sachs,  Volker;2013;4;39;;21
Sälinger,  Wilhelm;2013;2;;473;27
Sänger,  Björn;2013;;35;583;31
Saffer,  Bastian Johannes;2013;7;60;467;26
Sagel,  Rüdiger;2013;;36;542;30
Sager,  Krista;2013;;37;447;25
Sahm,  Christoph Daniel;2013;1;33;320;19
Salem,  Rasched;2013;35;35;;20
Salomon,  Matthias;2013;28;44;;27
Salzberger,  Franz;2013;2;39;;17
Sander,  Bernhard;2013;9;36;;30
Sander,  Daniel;2013;;34;402;25
Sandmüller,  Maik;2013;7;57;580;31
Sandow,  Mike;2013;7;39;;23
Saphörster-Heimbach,  Sabine;2013;7;38;357;22
Sarrazin,  Manuel;2013;50;37;;30
Saß,  Helmut;2013;2;39;323;19
Saß,  Ronald;2013;;;322;19
Sauer,  Michael Willy;2013;;38;319;19
Sauer,  Theo;2013;41;34;;30
Sauter,  Herbert;2013;44;40;;31
Sauter,  Matthias;2013;5;44;;31
Sawade,  Annette;2013;8;33;;20
Schaaf,  Anton;2013;18;33;567;31
Schaarschmidt,  Christian;2013;57;40;418;25
Schabedoth, Dr. Hans-Joachim;2013;2;33;;22
Schade,  Stefan;2013;14;;475;27
Schadwinkel,  Regina Klothild;2013;;56;589;31
Schäben,  Reinhold;2013;5;39;;20
Schädlich,  Gerald Rudolf Hermann;2013;;35;408;25
Schäfer,  Andreas;2013;;39;417;25
Schäfer,  Anita;2013;5;34;576;31
Schäfer,  Axel;2013;7;33;510;29
Schäfer,  Jürgen;2013;52;34;440;25
Schaefer, Dr. Maike;2013;36;37;;31
Schäfer,  Michael;2013;3;39;;21
Schäfer,  Paul Georg;2013;2;36;;23
Schäfer,  Uwe;2013;4;39;396;25
Schäffler,  Frank;2013;1;35;307;17
Schär,  Herbert;2013;11;44;433;25
Schättiger,  Anna-Katharina;2013;7;34;;30
Schätzlein,  Helmut;2013;29;;;17
Schäuble,  Jürgen;2013;;44;547;30
Schäuble, Dr. Wolfgang;2013;4;34;;29
Schaffarczyk,  Gerhard;2013;1;46;583;31
Schalk,  Markus;2013;37;36;;30
Schanne, Dr. Rainer;2013;12;56;332;20
Schantz,  Peter;2013;10;35;;29
Schaper, Dr. Marcus;2013;8;37;380;24
Schappert,  Karl-Heinz;2013;;50;346;20
Schardelmann,  Tim;2013;7;35;;31
Schardt,  Marion;2013;17;35;334;20
Scharfenberg,  Elisabeth;2013;24;37;;27
Scharff,  Alexander;2013;7;36;538;30
Schauws,  Ursula;2013;8;37;488;27
Schavan, Dr. Annette;2013;15;34;414;25
Schedlbauer,  Karl;2013;2;46;590;31
Scheel,  Christine;2013;36;37;552;30
Scheelen,  Bernd;2013;3;33;546;30
Scheer, Dr. Hermann;2013;13;33;410;25
Scheerer,  Friedrich;2013;8;33;563;31
Scheffler,  Maik;2013;34;39;585;31
Scheffler,  Marco;2013;5;;;26
Scheibe,  Martin;2013;;40;320;19
Scheibleger,  Andreas;2013;8;57;;26
Scheibleger,  Matthias;2013;9;57;;30
Scheinert,  Katharina;2013;11;;;30
Schelle,  Gerhard;2013;;39;593;31
Scheller,  Julia;2013;;44;543;30
Schellhammer,  Pia;2013;2;37;;31
Schenk,  Karsten;2013;5;34;506;29
Schepke, Dr. Frank;2013;46;;;27
Schepke,  Mark;2013;;;305;17
Scherer, Prof. Dr. Dr. Christian;2013;;34;307;17
Scherer,  Philipp;2013;46;57;;20
Scherer,  Ursula;2013;;34;507;29
Scheuch-Paschkewitz,  Heidemarie;2013;43;36;;31
Scheuer, Dr. Andreas;2013;5;38;470;27
Schichel,  David;2013;;37;528;30
Schick, Dr. Gerhard;2013;;37;403;25
Schicke,  Jens-Wolfhard;2013;4;57;574;31
Schieber,  Alois;2013;5;45;350;20
Schieder,  Marianne;2013;11;33;516;30
Schieder,  Werner;2013;6;33;533;30
Schiefner,  Udo;2013;15;33;534;30
Schiemann,  Nico;2013;21;39;411;25
Schiergott,  Cornelia;2013;;34;571;31
Schiewerling,  Karl Richard Maria;2013;12;34;;23
Schiffer,  Hans Lothar;2013;;35;427;25
Schilke,  Barbara;2013;34;44;403;25
Schill,  Albert;2013;1;34;;18
Schily, Dr. Konrad;2013;11;35;;26
Schimmel,  Wolfgang;2013;;39;439;25
Schimmer-Göresz,  Gabriela;2013;7;56;303;17
Schincke,  Herold Albert;2013;8;;;30
Schindler,  Jörg;2013;;36;421;25
Schindler,  Norbert;2013;8;34;370;23
Schipanski,  Tankred;2013;5;34;508;29
Schirmbeck,  Georg;2013;7;34;491;28
Schirrah,  Alexander;2013;24;33;338;20
Schläger,  Tobias;2013;7;33;;32
Schlage,  Britta Sylvia;2013;11;33;;28
Schlappa,  Richard;2013;6;36;;19
Schlecht,  Michael;2013;;36;545;30
Schlegelberger,  Laura;2013;4;34;574;31
Schlesinger,  Paul Friedrich Georg Martin;2013;16;44;;17
Schlett,  Gudrun;2013;;36;422;25
Schlierer,  Gertraude;2013;9;40;544;30
Schlierer, Dr. Rolf;2013;17;40;;31
Schlierf,  Hanns-Dieter;2013;1;56;;31
Schlitter-Bankloh,  Bernd;2013;12;44;525;30
Schlottmann,  Klaus-Dieter;2013;14;43;;25
Schlude,  Bärbel;2013;;40;345;20
Schlüter,  Andrew;2013;22;44;;30
Schlüter,  Sanja;2013;1;44;382;24
Schmagold,  Philipp;2013;7;37;;24
Schmalcz,  Andreas;2013;24;38;469;27
Schmid,  Brigitte;2013;57;37;;30
Schmid,  Hans;2013;;34;590;31
Schmid,  Walter;2013;23;36;;29
Schmidberger,  Werner;2013;;50;590;31
Schmidinger,  Michaela;2013;6;53;;31
Schmidt,  Andreas;2013;1;34;;31
Schmidt,  Birger;2013;26;57;418;25
Schmidt,  Carina;2013;;35;540;30
Schmidt,  Christel;2013;21;40;575;31
Schmidt,  Christian;2013;2;38;;29
Schmidt,  Dagmar;2013;12;33;542;30
Schmidt,  Edda;2013;12;39;472;27
Schmidt,  Ekkehard;2013;3;33;589;31
Schmidt,  Franz;2013;39;35;;27
Schmidt, Dr. Frithjof;2013;48;37;516;30
Schmidt,  Gabriele;2013;4;34;440;25
Schmidt,  Hans;2013;17;39;;31
Schmidt,  Heiko;2013;;37;594;31
Schmidt,  Ingrid;2013;;51;548;30
Schmidt,  Karlheinz;2013;6;51;;30
Schmidt,  Marion Beate Friederike;2013;2;44;;30
Schmidt,  Miriam;2013;10;33;;30
Schmidt,  Renate;2013;42;44;;25
Schmidt,  Rudolf;2013;14;43;;31
Schmidt,  Rudolf Lothar;2013;5;36;;21
Schmidt,  Silvia;2013;15;33;461;26
Schmidt,  Stefan;2013;3;33;374;23
Schmidt,  Tim;2013;16;57;;32
Schmidt,  Ulla;2013;5;33;;24
Schmidt-Berg,  Lars;2013;4;34;387;25
Schmidt-Riediger,  Ekkehard Arno Walter;2013;38;34;;20
Schmidt-Rose,  Christiane;2013;35;34;;20
Schmitt,  Brigitte Maria;2013;10;41;;28
Schmitt,  Christian;2013;7;35;;29
Schmitt,  Heinz;2013;2;33;598;32
Schmitt,  Ingo;2013;11;34;511;29
Schmitt,  Michael;2013;;41;380;24
Schmitt,  Thomas;2013;2;34;;29
Schmitz,  Andreas;2013;14;37;;32
Schmitz,  Christian;2013;;33;399;25
Schmitz,  Jürgen Theo;2013;25;;;29
Schmoll,  Dominik;2013;;33;392;25
Schmück,  Ulrich;2013;12;35;;32
Schnarre,  Hermann August;2013;7;39;301;17
Schneider,  Andreas;2013;;;420;25
Schneider,  Astrid;2013;;37;416;25
Schneider,  Carsten;2013;9;33;;24
Schneider,  Franz-Herbert;2013;1;40;492;28
Schneider,  Gerda;2013;13;34;;25
Schneider,  Guntram;2013;56;33;;31
Schneider, Dr. Heinz-Joachim Herbert;2013;;40;432;25
Schneider,  Horst;2013;1;36;;28
Schneider,  Maria Magdalena;2013;8;34;;19
Schneider,  Matthias;2013;17;37;;32
Schneider,  Norbert;2013;;36;416;25
Schneider,  Philipp;2013;9;33;495;28
Schneider,  Sebastian;2013;15;57;;32
Schneider,  Steffen;2013;6;39;;24
Schneider,  Ulrich;2013;;37;494;28
Schneider,  Volker;2013;18;36;566;31
Schneiderbauer,  Franz Xaver;2013;;40;595;32
Schneidewind-Hartnagel,  Charlotte;2013;23;37;;30
Schnell,  Jochim;2013;13;39;576;31
Schnieder,  Patrick;2013;11;34;339;20
Schnittke,  Monya;2013;12;37;502;29
Schnorr,  Michael;2013;;39;421;25
Schnur,  Toralf;2013;;35;402;25
Schnurr,  Christoph;2013;5;35;316;18
Schock,  Thomas Friedrich;2013;8;36;482;27
Schockenhoff, Dr. Andreas;2013;;34;438;25
Schöberl,  Rudi;2013;;36;593;31
Schoen,  Carolin;2013;;38;529;30
Schönbeck,  Friedrich;2013;37;;;30
Schöne,  Tilo;2013;;40;590;31
Schönfeld,  Renate;2013;16;52;;30
Schönfeld,  Siegfried;2013;6;37;;24
Schönig,  Detlef;2013;;36;422;25
Schönwald,  Uwe;2013;16;53;592;31
Schöps,  Richard;2013;3;46;;23
Schöps,  Steffen;2013;38;35;;30
Scholl,  Alexander;2013;25;39;577;31
Scholz,  Frank;2013;;45;566;31
Scholz,  Günter;2013;10;40;377;24
Scholz,  Marcell;2013;2;40;;26
Scholz,  Mike;2013;10;40;;26
Scholz,  Olaf;2013;3;33;;28
Schon,  Manuela;2013;1;36;319;19
Schopf,  Alexander;2013;9;35;;27
Schoppen,  Susanne;2013;20;35;564;31
Schott,  Erwin;2013;39;54;;27
Schowald,  Fritz;2013;;54;505;29
Schrader,  Hartmut;2013;8;;;31
Schramm,  Henning;2013;;34;478;27
Schramm,  Inge;2013;12;;;18
Schramm,  Robert;2013;;56;541;30
Schreiber,  Elke;2013;18;33;;29
Schreiber,  Peter;2013;17;39;;17
Schreiner,  Bernd Nobert Harry;2013;;57;455;26
Schreiner,  Bertold;2013;3;45;;28
Schreiner,  Ottmar;2013;6;33;;31
Schröder,  Jendrik;2013;2;33;596;32
Schröder, Dr. Ole;2013;33;34;;20
Schröder,  Patrick Hermann;2013;2;39;306;17
Schröder,  Thea;2013;6;54;524;30
Schröder,  Ulrich;2013;11;36;;30
Schröer,  Petra;2013;;33;329;20
Schrutek,  Andrea;2013;70;36;;25
Schubert, Prof. Gottfried;2013;13;40;464;26
Schubert,  Jörg Hans;2013;3;39;522;30
Schubert,  Katina;2013;;36;462;26
Schubeus,  Arnd;2013;7;40;;22
Schuchalter-Eicke,  Gabriele;2013;5;37;;25
Schuchmann, Dr. Lothar;2013;23;36;478;27
Schuder,  Robert;2013;;46;587;31
Schülke,  Heiner Helmut Willi;2013;42;35;;30
Schüllenbach-Schöne,  Monika;2013;11;42;340;20
Schümann,  Jörg;2013;3;37;;30
Schünemann,  Perdita;2013;;54;531;30
Schüßler,  Sigrid;2013;4;39;;24
Schütten,  Rainer;2013;4;33;;30
Schütz,  Daniel;2013;73;46;;25
Schützinger,  Jürgen;2013;40;39;;30
Schützinger,  Rudolf;2013;1;39;585;31
Schui,  Herbert Karl;2013;8;36;579;31
Schulenburg,  Graf von der Friedrich-Werner;2013;4;39;336;20
Schulte,  Oliver;2013;;38;349;20
Schulte,  Peter;2013;38;36;;30
Schulte-Drüggelte,  Bernhard;2013;29;34;448;25
Schultheiß,  Daniel;2013;17;57;446;25
Schultz,  Frank;2013;1;57;;28
Schultz,  Vasco;2013;4;36;;18
Schultz,  Velda;2013;;56;322;19
Schulz, Dr. Andreas;2013;4;37;;19
Schulz,  Dieter;2013;12;39;;27
Schulz,  Gerhard-Walter;2013;;36;439;25
Schulz,  Herbert Heinrich Paul;2013;;36;347;20
Schulz, Dr. Horst;2013;;55;320;19
Schulz,  Ines Rosika;2013;7;54;;22
Schulz,  Jimmy;2013;6;35;;24
Schulz,  Katrin;2013;10;34;521;30
Schulz,  Rico;2013;12;45;;17
Schulz,  Roland;2013;13;53;458;26
Schulz,  Swen;2013;2;33;;22
Schulze,  Erik;2013;3;39;378;24
Schulze, Prof. Dr. Joachim;2013;10;37;;23
Schulze,  Karl-Heinz;2013;;44;457;26
Schulze,  Sigrid;2013;3;40;;18
Schulze,  Tobias;2013;10;36;;27
Schumacher,  Heinz;2013;10;;;24
Schumacher,  Manfred;2013;;56;486;27
Schumacher,  Markus;2013;7;39;;29
Schumacher,  Ulrich;2013;;57;441;25
Schumann,  Dieter;2013;1;;;25
Schumann,  Ingo Martin Gerhard;2013;;44;492;28
Schumann,  Robert;2013;6;39;;26
Schummer,  Uwe;2013;5;34;;32
Schurer,  Ewald;2013;43;33;411;25
Schurr,  Manfred;2013;9;43;513;30
Schuster,  Alfred;2013;3;33;;31
Schuster,  Armin;2013;55;34;;30
Schuster,  Marina;2013;;35;581;31
Schuster,  Peter;2013;6;46;545;30
Schuster,  Thorsten;2013;39;39;;30
Schwab,  Angelika;2013;5;42;320;19
Schwabe,  Frank;2013;3;33;;25
Schwall-Düren, Dr. Angelica Klara;2013;43;33;421;25
Schwan,  Stefan;2013;2;37;427;25
Schwanholz, Dr. Martin;2013;;33;437;25
Schwanitz,  Rolf;2013;13;33;339;20
Schwartze,  Stefan;2013;3;33;466;26
Schwarz,  Andreas;2013;28;37;433;25
Schwarz,  Andreas;2013;;33;561;31
Schwarz, Dr. Caroline;2013;29;46;535;30
Schwarz, Dr. Christian;2013;3;38;518;30
Schwarz,  Jan;2013;52;33;;30
Schwarz,  Maria Viktoria;2013;47;51;;20
Schwarz,  Michael;2013;7;34;;30
Schwarz,  Ulrich;2013;30;39;;29
Schwarzelühr-Sutter,  Rita;2013;;33;558;31
Schwarzenberg,  Peter Paul Alfons;2013;16;40;587;31
Schwarzer,  Frank;2013;5;36;;26
Schweer,  Daniel;2013;;33;432;25
Schweickert, Dr. Erik;2013;57;35;;20
Schweiger, Dr. Hermann;2013;10;56;578;31
Schweitzer,  Angelika Elisabeth Christine;2013;4;44;540;30
Schweitzer,  Gottfried;2013;28;44;;25
Schwenke,  Felix;2013;;33;394;25
Schwerdt,  Frank;2013;31;39;;27
Schwiderke,  Joachim;2013;;33;492;28
Schwimmbeck,  Heinrich;2013;8;36;488;27
Schwülbe,  Enrico;2013;;36;535;30
Seebens,  Clemens Johann;2013;;43;344;20
Seeger,  Hans-Joachim;2013;2;36;;21
Seehausen,  Valentin;2013;21;37;;20
Seel,  Manfred;2013;;36;301;17
Seelmann,  Peter;2013;;34;553;30
Seemann,  Harry;2013;24;;;29
Seemann,  Wolfgand Josef Emil;2013;;56;429;25
Seemann-Katz,  Ulrike;2013;7;37;;25
Seestern-Pauly,  Matthias;2013;7;35;311;18
Segerath,  Norbert;2013;13;36;338;20
Seibel,  Daniela;2013;;42;413;25
Seidel,  Dietrich;2013;5;39;;20
Seidel,  Horst Gerhard;2013;;58;333;20
Seidel,  Wolfgang;2013;2;36;;25
Seidemann,  Lothar;2013;;40;521;30
Seiderer, Dr. Hermann;2013;11;46;579;31
Seidl,  Daniela;2013;41;35;;30
Seif,  Detlef;2013;29;34;515;30
Seifert,  Berthold;2013;50;40;392;25
Seifert, Dr. Ilja;2013;2;36;;30
Seiler,  Till;2013;4;37;457;26
Seitz,  Andreas;2013;16;56;586;31
Selg,  Petra;2013;34;37;528;30
Selke-Witzel,  Jürgen;2013;;37;592;31
Selle,  Johannes;2013;;34;349;20
Selzener,  Markus;2013;9;35;490;28
Sendker,  Reinhold;2013;57;34;440;25
Senftleben,  Mieke;2013;;35;430;25
Senger-Schäfer,  Kathrin;2013;;36;377;24
Sengül,  Alisan;2013;2;36;507;29
Sensburg, Dr. Patrick;2013;;34;445;25
Serway,  Wolfgang;2013;;44;447;25
Sharma,  Raju;2013;11;36;;31
Siade,  Waltraud;2013;2;;;17
Sieber,  Thomas;2013;;46;525;30
Siebert,  Bernd;2013;43;34;;30
Siegel,  Hendrik Gerd;2013;4;35;470;27
Siegert,  Christine;2013;8;34;308;17
Siegert,  Harry;2013;11;36;;23
Sieghart,  Udo;2013;;39;487;27
Siegmund,  Andreas;2013;;;546;30
Siekiera,  Iris Ursula Elisabeth;2013;;33;366;23
Sieling, Dr. Carsten Günter Erich;2013;31;33;;20
Siemen,  Melanie;2013;3;34;354;21
Siemsen,  Sabine;2013;25;36;;17
Siethoff,  Michael;2013;21;42;;30
Sievers,  Gudrun;2013;2;56;450;25
Siewert,  Wolfgang;2013;3;37;;20
Sikora,  Kosima;2013;;41;371;23
Silberhorn,  Thomas;2013;2;38;;30
Simm,  Herbert;2013;;34;535;30
Simmermann,  Martin;2013;16;36;;31
Simmling,  Werner;2013;6;35;;32
Singhammer,  Johannes;2013;14;38;562;31
Singler,  Eugenia;2013;8;34;517;30
Sitte,  Christopher;2013;46;35;;31
Sitte, Dr. Petra;2013;20;36;;29
Skudelny,  Judith;2013;1;35;372;23
Slaugh,  Hannelore;2013;12;42;561;31
Slave,  Günter Paul;2013;9;44;;27
Snelinski,  Oliver;2013;1;;460;26
Söllner,  Karl;2013;;33;386;24
Sokolowski,  Peter;2013;37;37;532;30
Solms-Hohensolms-Lich Prinz zu, Dr. Hermann Otto;2013;;35;326;20
Sommer,  Lothar;2013;2;;473;27
Sommer,  Volker Christoph;2013;;56;360;22
Sommerau,  Bernd;2013;11;;;28
Sommermeyer,  Elke;2013;;35;359;22
Sonnenberg-Westeson,  Christoph;2013;22;37;;27
Sonner,  Sebastian;2013;;56;378;24
Sossna,  Sina;2013;9;35;;30
Späth,  Alois;2013;44;;;25
Spahn,  Jens;2013;;34;533;30
Spangenberg, Dr. Günther;2013;;55;424;25
Spatz,  Joachim;2013;3;35;;22
Spauke,  Heiko;2013;8;40;550;30
Specht,  Tobias;2013;4;37;;26
Spehr, Dr. Christoph Marcel;2013;;36;556;30
Speicher,  Albert;2013;8;36;;21
Spethmann-Berssenbrügge,  Viviane;2013;5;34;;32
Spiering,  Rainer;2013;7;33;;19
Spieß,  Richard;2013;26;36;338;20
Spieth,  Frank;2013;8;36;532;30
Spieth,  Hans;2013;;50;492;28
Spinner,  Anita;2013;4;56;;31
Spinrath,  Norbert;2013;;33;575;31
Spitz,  Rolf;2013;58;33;389;25
Spitz,  Wolfgang;2013;23;34;556;30
Spönlein,  Lars;2013;28;39;;29
Spöri,  Uta;2013;7;36;;25
Sporer,  Ernst;2013;9;37;580;31
Sprodowski,  Heinz-Günter;2013;;48;474;27
Stadie,  Matthias;2013;10;40;;31
Stadler, Dr. Maximilian;2013;3;35;;18
Stäbler,  Maren;2013;2;34;528;30
Staffeldt,  Torsten Heiko;2013;60;35;;31
Stahl,  Christian;2013;1;34;354;21
Staib,  Rainer;2013;30;34;;27
Stalleicher,  Josef;2013;48;45;;31
Stalleicken,  Martina;2013;9;44;;27
Stamm,  Markus;2013;11;56;;25
Stamm,  Thomas;2013;8;36;;25
Stamm-Fibich,  Martina;2013;14;33;;28
Stanglmaier, Dr. Michael;2013;38;37;541;30
Stapel,  Eduard;2013;;37;514;30
Staratschek,  Felix Johannes;2013;;56;366;23
Stark-Watzinger,  Bettina;2013;9;35;399;25
Staszewski,  Alina;2013;9;40;480;27
Stauch,  Detlev;2013;10;40;;30
Stauche,  Carola;2013;2;34;;28
Staudenhöchtl,  Peter;2013;6;40;495;28
Staudt,  Alfred;2013;12;33;;30
Stauffer,  Horst;2013;6;56;;32
Stawitz,  Ingo;2013;13;39;;29
Steck,  Britta;2013;4;37;306;17
Stefanutti-Bscheidl,  Anna-Elisabeth;2013;7;46;500;29
Steffel, Dr. Frank;2013;;34;524;30
Steffen,  Sonja Amalie;2013;4;33;377;24
Steidle,  Manfred;2013;2;36;314;18
Steiger,  Günther;2013;;46;568;31
Steigert,  Marco Klaus Willy;2013;44;40;;30
Stein, Dr. Dieter;2013;4;44;507;29
Stein,  Horst-Peter;2013;6;35;;27
Stein,  Kevin;2013;;39;358;22
Stein,  Peter;2013;;34;300;17
Stein,  Uli;2013;7;56;313;18
Steinbach,  Erika;2013;10;34;;31
Steinberg,  Wilfried;2013;3;40;482;27
Steinbiß,  Holger;2013;1;39;;22
Steinbrück,  Peer;2013;;33;444;25
Steinecke,  Dieter;2013;3;33;404;25
Steiner,  Dorothea;2013;20;37;331;20
Steinheuer,  Christina Theresa;2013;3;35;339;20
Steinke,  Lilli;2013;13;48;498;29
Steinle,  Frank-Thomas;2013;9;54;;31
Steinleitner,  Alfred;2013;14;39;;30
Steinmeier, Dr. Frank-Walter;2013;;33;526;30
Steinmeyer,  Sven;2013;1;;360;22
Steinwender,  Tom;2013;;37;519;30
Stengel,  Frank Alfred;2013;12;60;;29
Stenglein,  Claus;2013;;33;556;30
Stephan,  Margitta Gisela;2013;39;;539;30
Stephany,  André;2013;;34;556;30
Steppuhn,  Andreas;2013;51;33;;31
Sterk,  Stephan Peter;2013;6;54;368;23
