Name;Jahr;Listenplatz;Partei;Wahlkreis;Bundesland
Storm, Andreas;2009;8;2;187;11
Storr, Andreas;2009;4;9;81;8
Störr-Ritter, Dorothea;2009;10;2;283;15
Stötzer-Rapp, Anngret;2009;;4;261;15
Strack, Birgit;2009;79;1;;9
Stracke, Joachim;2009;2;5;;2
Stranz, Sebastian;2009;4;10;;11
Strasdeit, Gerlinde;2009;12;6;;15
Strässer, Christoph;2009;11;1;130;9
Straub, Stefan;2009;;6;290;15
Straub, Wolfgang Ernst;2009;;6;122;9
Straube, Oliver;2009;1;8;;8
Straubinger, Max;2009;;3;231;14
Strauß, Johann Konrad;2009;18;6;;9
Strebl, Matthäus;2009;17;3;;14
Strehlke, Reinhard;2009;45;1;257;14
Streit, Petra;2009;4;21;;6
Strelow, Gregor Edgar;2009;52;1;;4
Strengmann-Kuhn, Wolfgang;2009;8;4;;11
Strickner, Gerald;2009;4;15;224;14
Striedl, Hermann;2009;5;14;234;14
Striegel, Sebastian Johannes;2009;5;4;75;7
Ströbele, Hans-Christian;2009;;4;84;8
Strobl, Prof. Dr. Christoph;2009;49;1;;14
Strobl, Thomas;2009;11;2;268;15
Strothmann, Lena;2009;24;2;133;9
Ströver, Alice Margarete Luise;2009;;4;80;8
Strube, Axel Günter;2009;8;14;;9
Strube, Walter;2009;11;2;;2
Struck, Dr. Peter;2009;3;1;44;4
Strunk, Rainer;2009;28;1;;13
Struve, Franka;2009;23;5;271;15
Struwe, Hartmut;2009;2;8;;7
Struzyna, Joachim;2009;12;22;;15
Struzyna, Susanne;2009;5;22;;15
Stübgen, Michael;2009;2;2;65;6
Stübner, Dr. Gerd;2009;18;6;;12
Stübner, Uwe Heinz;2009;17;5;166;10
Stuchtey, Dr. Tim Hermann;2009;4;5;76;8
Stumm, Ulrike;2009;9;6;;13
Stumpf, Egon;2009;47;5;249;14
Stünker, Joachim;2009;10;1;35;4
Stuntebeck, Kristina;2009;34;1;;4
Sturm, Michael Alexander;2009;16;1;161;10
Suek, Bernhard;2009;5;14;;9
Sundmacher, Gerhard;2009;;30;48;4
Sünneke, Olaf;2009;24;15;;14
Surek, Frank;2009;2;15;;9
Süßmair, Alexander;2009;;6;254;14
Svoboda, Monika;2009;21;1;;11
Swoboda, Andrea;2009;19;4;126;9
Sylla, Franziska;2009;;31;82;8
Szeder, Karin;2009;45;1;;11
Szurmant, Simone;2009;15;5;272;15
Tabillion, Dr. Rainer;2009;3;1;298;16
Tackmann, Dr. Kirsten;2009;5;6;56;6
Tangermann, Kristian Willem;2009;30;2;;4
Tannenberg, Heidrun;2009;11;6;;7
Tauber, Sandro;2009;7;9;;12
Tauscher, Dr. Ludwig;2009;15;2;208;13
Tausend, Claudia Rosina;2009;30;1;220;14
Tauss, Jörg;2009;8;1;273;15
Tebje, Ingo;2009;8;6;;5
Teiser, Michael;2009;3;2;;5
Tempel, Frank;2009;6;6;196;12
Tenbergen, Dr. Rasmus;2009;70;2;;9
Tennenbaum, Rosa;2009;8;15;78;8
Terpe, Dr. Harald Frank;2009;1;4;14;2
Terwiesche, Dr. Michael;2009;19;5;115;9
Teubler, Ulrich;2009;7;4;13;2
Teubner, Silke;2009;9;6;166;10
Teuchner, Jella;2009;22;1;230;14
Thanner, Ludwig;2009;6;11;;15
Thau, Monika;2009;8;10;;9
Thein, Alexandra;2009;11;5;;8
Theißen, Frank;2009;19;9;117;9
Thiel, Sigrid;2009;14;5;204;13
Thiele, Carl-Ludwig;2009;1;5;39;4
Thielmann, Heinz;2009;3;22;;11
Thieme, Axel;2009;12;9;146;9
Thierse, Wolfgang;2009;1;1;77;8
Thiery, Klaus;2009;8;9;;16
Thies, Andreas Georg;2009;36;1;;4
Thiesen, Holger;2009;;32;4;1
Thiesen, Momme;2009;16;2;;1
Thießen, Jörn;2009;8;1;3;1
Thole, Ingrid;2009;40;2;;4
Thomae, Stephan;2009;30;5;257;14
Thomale, Nikolaus Heinrich Manfred;2009;8;5;;2
Thomas, Dr. Erhard;2009;;32;86;8
Thönnes, Franz;2009;3;1;8;1
Thoroe, Björn;2009;4;6;5;1
Thul, Bernd;2009;8;4;;16
Thul, Hans Peter;2009;21;2;46;4
Thul, Sebastian;2009;8;1;;16
Thumser, Karl;2009;53;1;;11
Tiedemann, Evelin Christin;2009;43;2;;4
Tillmann, Antje;2009;2;2;194;12
Tilly, Harald;2009;;12;187;11
Timme, Tim;2009;1;20;;8
Tippelt, Nico;2009;14;5;167;10
Tittmann, Siegfried;2009;2;9;;4
Tolksdorf, Stefan Ibrahim;2009;18;15;;10
Toncar, Florian;2009;8;5;261;15
Tönhardt, Manuela;2009;2;9;;8
Töpfer, Edeltraut;2009;7;2;;8
Töpfer, Ulrich;2009;22;4;198;12
Töpfer, Walter;2009;1;10;;3
Toprak, Ali Ertan;2009;;4;122;9
Tornau, Birgit;2009;57;2;;9
Trachsel, Helga;2009;4;13;;8
Trappmann, Thomas;2009;48;5;137;9
Trendelenburg, Angelika Martina Deborah;2009;6;22;;7
T8oll, Andre;2009;10;2;;3
Treusch, Silke;2009;7;22;;14
Trittin, Jürgen;2009;2;4;53;4
Tritz, Marianne;2009;7;4;37;4
Trobentar, Jürgen;2009;40;3;;14
Tröger, Ewa;2009;3;6;;16
Troost, Dr. Axel;2009;2;6;54;5
Trotzky, Eckhard;2009;26;6;;4
Trube, Harry;2009;32;1;;11
Trunschke, Dr. Andreas;2009;12;6;64;6
Tuttlies, Iris;2009;44;1;;4
Twupack, Harald Siegfried;2009;18;5;157;10
Tybussek, Artur;2009;52;2;96;9
Uehlemann, Volker;2009;42;6;;4
Uhl, Dr. Hans-Peter;2009;22;3;222;14
Uhl, Hans-Jürgen;2009;25;1;51;4
Uhlenbrock, Reinhold Heinrich;2009;47;2;;9
Uhlig, Reinhold;2009;5;8;;7
Ulbrich, Edeltraut;2009;26;11;;9
Ulbricht, Susann Berit;2009;;4;117;9
Ullmann, Peter Fritz Sebastian;2009;;6;100;9
Ullmann, Walter;2009;9;8;;11
Ullrich, Dr. Norbert;2009;11;5;53;4
Ullrich-Graf, Beate;2009;;6;182;11
Ulrich, Alexander;2009;2;6;211;13
Ulrich, Matthias;2009;58;2;143;9
Unfried, Harald;2009;41;1;229;14
Unger, Birgit;2009;23;4;144;9
Unger, Florian;2009;21;2;;15
Ungerechts, Dr. Bodo;2009;44;5;133;9
Unruh, Trude;2009;1;11;;9
Untermann, Heinz Helmut Paul;2009;5;5;192;12
Unterstaller, Johann;2009;;9;214;14
Uschner, Helmut;2009;12;14;;1
Vaatz, Arnold Eugen Hugo;2009;1;2;161;10
Vahlberg, Richard;2009;16;9;218;14
Vandreier, Christoph;2009;2;24;;10
Vanek, Ulrich;2009;44;6;34;4
Vees, Franz;2009;59;2;;15
Veit, Rüdiger;2009;4;1;175;11
Verheyen, Sabine;2009;48;2;;9
Vida, Peter;2009;;32;59;6
Viehl, Hans-Joachim;2009;20;6;183;11
Vielhaber, David;2009;45;5;;9
Vielhaus, Ewald;2009;54;2;106;9
Violka, Simone;2009;4;1;165;10
Vitt, Karl-Michael;2009;4;15;;9
Vogel, Guido;2009;10;4;;16
Vogel, Ines;2009;11;1;166;10
Vogel, Volkmar Uwe;2009;5;2;196;12
Vogelsänger, Jörg Willi;2009;7;1;63;6
Vogel-Sperl, Dr. Antje;2009;13;4;262;15
Vogt, Horst;2009;;6;234;14
Vogt, Karl-Edmund;2009;;14;190;12
Vogt, Roland;2009;;4;210;13
Vohland, Dr. Katrin;2009;3;4;;6
Vöhringer, Heinz Wilhelm;2009;3;22;140;9
Voigt, Udo;2009;2;9;85;8
Volk, Dr. Daniel;2009;11;5;219;14
Volk, Iris;2009;1;11;;11
Völker, Günter E.;2009;;32;27;4
Völker, Nico;2009;11;5;15;2
Volkmer, Dr. Marlies Eva;2009;2;1;160;10
Vollbracht, Thomas;2009;11;14;9;1
Volz, Simone;2009;17;1;;13
Vorwerk, Wolffram;2009;14;6;;10
Voß, Bernd;2009;;4;3;1
Voß, Wilfried;2009;1;21;;6
Voßhoff, Andrea Astrid;2009;3;2;60;6
Voßkühler, Karl;2009;19;6;;13
Vosswinkel, Simone;2009;3;14;218;14
Vüllings, Karsten;2009;49;5;116;9
Vuranoglu, Mehmet Ali;2009;6;22;;14
Wächter, Dr. Anton Edmund;2009;;14;222;14
Wächter, Gerhard;2009;;2;138;9
Wächter, Matthias;2009;;9;143;9
Wachtmann, Thomas;2009;9;2;70;7
Wadehn, Sylvia-Fee;2009;21;6;;9
Waffenstein von, Carsten;2009;3;9;178;11
Wagenblast, Thomas;2009;62;2;;15
Wagener, Horst;2009;9;9;;4
Wagner, Adi;2009;5;1;;16
Wagner, Andrea;2009;10;1;;16
Wagner, Arfst;2009;8;4;;1
Wagner, Gerhard;2009;6;18;;9
Wagner, Merijan;2009;10;17;;9
Wagner, Sascha;2009;10;9;212;13
Wagner, Uwe Ulrich;2009;4;22;14;2
Wagner-Schurwanz, Christel;2009;14;4;;12
Waitz, Christoph;2009;4;5;155;10
Walcher, Martin;2009;;23;282;15
Walde, Ingo-Peter;2009;1;8;;7
Walden, Björn;2009;15;1;206;13
Waldner, Erich;2009;5;11;;15
Wallenstein, Gabriele;2009;1;22;;6
Wallenstein, Klaus;2009;27;22;;9
Walter, Christof Horst;2009;32;3;;14
Walter, Hans-Dieter;2009;6;5;75;7
Walter, Helmut;2009;;9;30;4
Walter, Peter;2009;;4;110;9
Walther, Claudia;2009;77;1;;9
Walther, Gunter;2009;6;4;74;7
Wanderwitz, Marco;2009;;2;165;10
Wangenheim von, Stefan;2009;33;5;;11
Wanneck, Eva;2009;3;22;;16
Wanner, Dirk;2009;;28;77;8
Wansner, Kurt;2009;;2;84;8
Warlies, Martin;2009;10;2;72;7
Warnat, Thomas Michael;2009;12;9;41;4
Warnst, Peter;2009;;8;76;8
Warschau, Andreas Steffen;2009;;4;159;10
Warschkow, Dirk;2009;14;1;163;10
Waske, Stefanie;2009;40;1;;4
Waßmuth, Werner;2009;25;2;;11
Watzek, Björn;2009;3;23;;8
Wazansky-Krack, Justine Clara Helene Caroline;2009;14;6;;14
Weber, Andreas;2009;38;2;;4
Weber, Eugen Michael;2009;8;4;;12
Weber, Florian;2009;6;16;234;14
Weber, Karin;2009;;22;187;11
Weber, Michaela;2009;5;22;;2
Weber, Nikolaus;2009;9;2;;16
Weber, Norbert;2009;;6;208;13
Weber, Patrick;2009;6;9;192;12
Weber, Volker;2009;27;1;;16
Weber, Volker Helmut;2009;4;5;197;12
Wedding, Nico;2009;;9;133;9
Wedel, Dirk;2009;56;5;105;9
Wedemeyer, Waltraut Adele Anna;2009;8;5;;5
Weege, Rudi;2009;3;11;;11
Wefing, Antje;2009;6;6;22;3
Wegener, Hedi;2009;21;1;37;4
Weggen, Isolde;2009;38;2;;15
Wegner, Kai Peter;2009;5;2;79;8
Wehr, Andreas;2009;;6;78;8
Weible, Dr. Ingrid;2009;3;22;290;15
Weiblen, Corinna;2009;3;12;;15
Weiblen, Dr. Walter;2009;1;12;259;15
Weidenbach, Hans-Otto;2009;5;9;;10
Weigel, Andreas;2009;3;1;167;10
Weigle, Sebastian;2009;33;1;290;15
Weihermüller, Thomas Claus;2009;23;2;;10
Weihrich, Dietmar;2009;2;4;73;7
Weil, Sebastian;2009;41;1;;15
Weiler, Katja;2009;9;4;;16
Weimann, Wulf-Dieter;2009;2;11;;12
Weinberg, Harald;2009;;6;245;14
Weinberg, Marcus;2009;4;2;20;3
Weinberg, Michael;2009;;9;50;4
Weippert, Michael;2009;4;5;24;3
Weis, Petra;2009;49;1;116;9
Weisbrich, Thomas;2009;4;8;;8
Weise, Karl Wilhelm Hubert;2009;;9;116;9
Weispfenning, Peter Georg;2009;3;22;;5
Weiss, David;2009;;32;205;13
Weiß, Gerald;2009;7;2;185;11
Weiß, Günter;2009;14;8;;9
Weiß, Peter;2009;;2;284;15
Weiß, Wolfgang;2009;26;4;239;14
Weißbach, Michael;2009;2;15;;11
Weißgerber, Gunter;2009;;1;154;10
Weisskirchen, Gert;2009;18;1;278;15
Weitenhagen, Felix;2009;9;22;;8
Wellenreuther, Ingo;2009;13;2;272;15
Wellmann, Karl-Georg;2009;3;2;80;8
Welsch, Frank;2009;1;8;;12
Welskop-Deffaa, Eva M.;2009;72;2;;9
Welzel, Michael;2009;;32;64;6
Welzel, Nicole;2009;10;5;;2
Wenck, Prof. Dr. Helmut Adolph Wilhelm;2009;81;2;;9
Wend, Dr. Rainer;2009;;1;133;9
Wendland, Raimar Christian;2009;;7;59;6
Wendland, Wolfgang;2009;1;20;;3
Wendt, Brigitta;2009;5;6;;1
Wendt, Christian;2009;;32;84;8
Wendt, Marian;2009;16;2;;10
Wendt, Uwe;2009;11;6;2;1
Weng, Martin;2009;28;2;;15
Wenghöfer, Jörg;2009;15;1;;1
Wengle, Brigitte Sophie;2009;11;8;;14
Wentzel, Carl-Stefan;2009;4;5;72;7
Weretecki, Manfred;2009;;6;147;9
Werlberger, Renate;2009;15;9;220;14
Werner, Anja;2009;16;1;;7
Werner, Karin;2009;4;9;;3
Werner, Karsten;2009;8;15;155;10
Werner, Stefan Ludwig;2009;;9;222;14
Wesche, Thomas;2009;8;4;57;6
Wesener, Gudrun Elisabeth;2009;6;22;;10
Wessel, Henning Volker;2009;;32;40;4
Wester, Hildegard;2009;24;1;110;9
Westerman, Claus;2009;;32;27;4
Westermayer, Waldemar;2009;23;2;;15
Westerwelle, Dr. Guido;2009;1;5;97;9
Westrich, Lydia Maria Elisabeth;2009;8;1;212;13
Wetzel, Bruno;2009;2;9;;14
Wetzel, Dr. Margrit;2009;18;1;31;4
Wewer, Marcus;2009;;4;269;15
Wichmann, Matthias;2009;8;9;86;8
Wichtel, Heinz;2009;24;2;;11
Wick, Gerhard;2009;;6;264;15
Wicklein, Andrea;2009;4;1;61;6
Widmann-Mauz, Annette;2009;5;2;291;15
Wiechmann, Hans-Gerd;2009;4;9;36;4
Wieck, Christel;2009;24;5;;13
Wieczorek, Claus Jürgen;2009;8;1;155;10
Wieczorek-Zeul, Heidemarie;2009;1;1;180;11
Wiedemeyer, Cornelia;2009;2;1;;5
Wiederhold, Jürgen;2009;2;25;;7
Wiefelspütz, Dr. Dieter;2009;31;1;146;9
Wiegenstein, Daniel Alexander;2009;12;22;69;7
Wiegmann, Maike;2009;2;22;;3
Wiehn, Barbara;2009;4;4;299;16
Wieland, Ulrich;2009;;4;166;10
Wieland, Wolfgang;2009;2;4;76;8
Wiemann, Carsten;2009;30;1;;16
Wiener, Willi;2009;12;9;234;14
Wiertz, Hans-Joachim;2009;;6;104;9
Wies, Jutta;2009;16;5;202;13
Wiese, Veronika;2009;7;11;;8
Wiesmet, Eugen Johannes;2009;17;12;;14
Wild, Margit Berta;2009;50;1;;14
Wild, Oliver;2009;44;1;;11
Wilde, Florian;2009;;6;21;3
Wilhelm, Erich;2009;;9;251;14
Wilhelm, Gerhard;2009;6;4;;16
Wilhelm, Inge;2009;3;11;;16
Wilhelmsen, Björn;2009;20;9;;4
Wilke, Christian;2009;;9;245;14
Wilke, Holger;2009;;9;111;9
Willems, Joachim;2009;21;5;32;4
Willers, Henning;2009;6;4;4;1
Willkomm, Cilli;2009;21;2;;16
Willmann, Felix;2009;5;23;;3
Willsch, Klaus-Peter;2009;16;2;179;11
Wimmer, Alfons;2009;3;8;;14
Wimmer, Willy;2009;;2;111;9
Wings, Dr. Norbert-Franz;2009;21;5;;13
Winheim, Rosa;2009;25;4;;11
Winkelmeier, Gert;2009;1;6;199;13
Winkelmeier-Becker, Elisabeth;2009;27;2;98;9
Winkelsett, Ursula Josefine;2009;1;8;;9
Winkler, Horst;2009;2;11;;8
Winkler, Josef Philip;2009;2;4;201;13
Winkler, Karsten;2009;;28;108;9
Winkler-Oberman, Ellen;2009;10;5;263;15
Winter, Fred Werner Helmut;2009;7;22;;7
Winter, Marcus;2009;;9;40;4
Winter, Susanna;2009;26;2;;15
Winter, Wilhelm Friedrich;2009;9;15;;14
Winterstein, Dr. Claudia;2009;4;5;41;4
Wissing, Dr. Volker;2009;2;5;213;13
Wissler, Janine;2009;4;6;;11
Wissmann, Matthias;2009;4;2;266;15
Wistuba, Engelbert;2009;6;1;71;7
Witt, Fritz Ernst;2009;;16;236;14
Witt, Jan Christopher;2009;8;5;;3
Witt, Marc Dennis;2009;7;9;119;9
Witt, Sandro;2009;10;6;;12
Witteler, Ulrich;2009;;6;40;4
Wittig, Barbara;2009;7;1;156;10
Wittke, Thomas;2009;5;20;;3
Wittlich, Werner;2009;10;2;199;13
Wittmann, Mathias;2009;47;5;;9
Woche, Dieter;2009;10;9;60;6
Wochele, Stephan;2009;;9;281;15
Wodarg, Dr. Wolfgang;2009;7;1;1;1
Wohlfart, Adelheid;2009;5;13;;14
Wohlleben, Ralf;2009;3;9;196;12
Wöhrl, Dagmar;2009;6;3;245;14
Wöhrle, Andreas;2009;16;14;;15
Woitzik, Hans-Joachim;2009;1;17;109;9
Wolbergs, Joachim;2009;27;1;234;14
Woldag, Roland;2009;6;14;;1
Wolf, Brigitte Lydia;2009;;6;220;14
Wolf, Ines;2009;13;6;171;11
Wolf, Manfred;2009;30;5;102;9
Wolf, Margareta;2009;1;4;185;11
Wolf, Martin Josef;2009;10;5;6;1
Wolf, Reinhard;2009;18;4;45;4
Wolf, Stefan;2009;;6;243;14
Wolf, Sylvio Peter;2009;6;9;;5
Wölfer, Sabine;2009;12;2;;7
Wolfert, Harald;2009;;4;101;9
Wolff, Eckart;2009;;4;155;10
Wolff, Hartfrid;2009;5;5;265;15
Wolff, Waltraud;2009;3;1;67;7
Wolff-Molorciuc, Irene;2009;7;6;57;6
Wollenschläger, Stefan;2009;4;9;;15
Wöllner, Peter;2009;3;11;;12
Wollscheid, Claus;2009;32;1;;16
Woltemade, Elena;2009;13;6;;4
Woltemade, Hans-Wolfgang;2009;28;6;;4
Woltemath, Uwe;2009;4;5;;5
Wolter, Norbert;2009;;4;179;11
Wolter, Peter;2009;8;6;;1
Wolters, Renate;2009;56;1;;9
Wolters, Thomas;2009;35;5;117;9
Wolters, Wilfried;2009;11;11;;4
Wonsak, Karl-Heinz;2009;59;5;131;9
Wrage, Torsten;2009;;32;19;3
Wright, Heidemarie;2009;20;1;250;14
Wucherpfennig, Vera;2009;31;2;;4
Wulff, Thomas;2009;5;9;;2
Wülfing, Heingard;2009;20;14;;9
Wülfing, Peter;2009;1;14;119;9
Wunderlich, Jörn;2009;4;6;165;10
Wüst, Wolfgang;2009;;9;277;15
Wuttke, Roland Ernest;2009;11;9;219;14
Yentür, Zahide;2009;7;6;;11
Yilmaz, Murat;2009;5;22;;11
Zabel, Reinhard;2009;16;4;50;4
Zachow, Marian;2009;30;2;;11
Zagermann, Dr. Paul Helmut August;2009;3;22;;10
Zaha, Martin;2009;13;9;;4
Zahn, Günter;2009;20;1;;16
Zapf, Uta;2009;6;1;186;11
Zebrowski, Martin;2009;6;12;;4
Zecher, Irmgard;2009;17;4;;15
Zecher, Ralf-Peter;2009;;9;106;9
Zehrfeld, Sylke;2009;11;6;;10
Zeil, Martin;2009;6;5;223;14
Zeitler, Dr. Christoph;2009;12;5;229;14
Zeitz, Jörg;2009;2;5;;3
Zeitzmann, Heinz-Jörg;2009;6;9;207;13
Zeller, Hans-Joachim;2009;18;6;;11
Zeller, Joachim;2009;42;5;250;14
Zeller, Tom;2009;46;2;;11
Zenetti, Wolfgang;2009;;6;255;14
Zenner, Elmar;2009;27;2;;13
Zentgraf, Klemens;2009;;14;198;12
Zepp-LaRouche, Helga;2009;1;15;153;10
Zeuner, Wolf-Jürgen;2009;7;9;189;11
Zibell, Maria;2009;77;2;;9
Ziegler, Heinz Kurt;2009;11;22;;14
Ziegler, Patrick;2009;8;22;;14
Ziehm, Christine;2009;14;5;;1
Zielezinski, Gerd-Peter;2009;;6;103;9
Ziemann, Heiko;2009;6;15;86;8
Ziener, Karl-Heinz;2009;;9;230;14
Zierer, Dietmar;2009;;4;235;14
Ziller, Stefan;2009;6;4;86;8
Zimmer, Birgit;2009;28;1;;16
Zimmer, Dr. Matthias;2009;31;2;;11
Zimmer, Ingrid;2009;5;11;;16
Zimmer, Jens;2009;9;5;196;12
Zimmer, Marion;2009;9;4;196;12
Zimmer, Nicole;2009;5;9;;16
Zimmermann, Anna;2009;6;22;;12
Zimmermann, Dr. Gunter;2009;17;5;279;15
Zimmermann, Elisabeth Hildegard Angela;2009;2;24;;9
Zimmermann, Fred;2009;14;14;116;9
Zimmermann, Jan;2009;6;9;22;3
Zimmermann, Marco;2009;3;20;;8
Zimmermann, Pia-Beate;2009;15;6;;4
Zimmermann, Sabine;2009;3;6;167;10
Zimmermann, Simon;2009;6;9;;11
Ziolkowski, Dr. Johannes;2009;;32;133;9
Zion, Robert;2009;;4;124;9
Zips, Christine;2009;42;2;;11
Zirotzki, Frank Wolfgang;2009;12;8;;10
Zöller, Wolfgang;2009;;3;250;14
Zöllmer, Manfred Helmut;2009;20;1;103;9
Zorn, Brigitte Herta Waltraud;2009;2;22;;10
Zsack-Möllmann, Martina;2009;;4;104;9
Zuckerstätter, Thorsten;2009;;12;133;9
Zuse, Sabine Hedwig Maria;2009;17;15;;14
Zuse, Werner;2009;23;15;222;14
Zutt, Alfred;2009;13;9;;11
Zutt, Doris;2009;4;9;174;11
Zuydtwyck Freiherr Heereman von, Dr. Philipp;2009;38;2;129;9
Zweidorf von, Susanne;2009;54;1;;4
Zylajew, Willi;2009;23;2;92;9
Zypries, Brigitte;2009;13;1;187;11
Zysk, Anja;2009;2;9;20;3
